cooler_id,failure_probability
aa54ce17c90b6593f0051fa1e47afa2585d1a6d589b81bcd22b68945f94b41bf,0.0023
0dc6134314c6e9670e87edf1334234dd51589dcd82463e9fcc3d7392714aeef6,0.0022
5a2d26b65ceebf58f1e3f3613e233e1c03dc6c83ab82be14d1ba015fff26ec4c,0.0022
bf6572aaf811773494ddf842d9ea64e94582d7248219cfa6f9c3f11007390732,0.0022
e8c7c105421fd38311bfb87ddabc262e94b542f2942c2349b7828bbbcf2408ff,0.0022
3bb24f1ff30d8a894a6c7efa1aec3965363641baae18970ee4fb9860a1f8843e,0.0022
a83e555a30f171ebc6ec1e3a9506a31f6ffeb58ea0ee47a87cef1fb8b1442a41,0.0022
3a50562e5054b6e36ce69795ca9365d86708c688195261081658efa718c5752a,0.0022
95a21c20da36739ed2cfc9d36a30abe4f3626b71fcf46ee112904a4257e907d6,0.0022
5de7c566d805721f77923047d95a004c8569c5529ca586b83b374b7bcacaacbb,0.0022
729f54b6de7d0d0a5da02cf6d39dfe122f69a9a05edadf6fed27f06f462ce829,0.0022
a413a96a4d99e49a3bf2636ea7af18271d8b1854017d465a385c5e46b92e288f,0.0022
f51a6acaea61b72827259c9a6373c2c6061fd3e683e94e2337013bb3411ae15a,0.0022
53b5f48e76606f7c8616df307d8ebb4d48e115a3f3b269343478cfbe4fc27d70,0.0022
34d5bfd875dabfa24d5eefd83f2231b0d2cd607c105e4a79f3a0eac56ea0c094,0.0022
ebb463a5aac4f49c988d3c0386cd3e87fa47e3c2f665a2a7f6d939da92649b7a,0.0022
94c2a5cec9e2672b033cd5f004cfeeeb6112b1c7de4cc799356c902e9a53a9f2,0.0022
2b292130c9e24e07cbb48f88e49f53735e579db59507f33828f9ebdea81cdf82,0.0022
d8b979d4605a046c7ad41ede7037023e331ca795244e279a71af8488304e8f81,0.0022
25c0cef6ed1f301f283d0c11de9d83544f2f7997adfaef17e57aba133d85b1f3,0.0021
1bdac4543c4b199862c699c8d8e378c2c6b64e79c7de093535d47acc2e7f3e8a,0.0021
dfa3faa1052c1366135df68098876b72382e215bc6957b4e38472be0e5529d5b,0.0021
d308f367e1edf528edfafadb84ba6289adccf632f3c019649bfb875128723a74,0.0021
c5d4423699b44721f3230e6c9ccbd5c5b54d860e40fc0dc42b486bac9abc4d87,0.0021
0f81aac2f5df2e73601f71373d34ebab305e1e3f0c4e4dfe6b522337905e84ad,0.0021
83ea0b2086ad73794ad32ab7a9ab2eb1ddcf61bedce09f90933176b4c8d0e0f0,0.0021
43ccb7f113973d75e4ace42f3afb19984a2d6ba9835e1a9553b556b389b25a90,0.0021
1a703806d4735bc08ffc5f9c499d9b5b072992127ced9df95d103ea9e57cbcb8,0.0021
472b425769b307bf41b9887a1835b53b05b6e6af6ecc5ca92f96845a1bda6246,0.0021
37584c81bcf16fac14fae3ffe49eb3d6cffd7f5b65538430456fcd933b60198a,0.0021
037dd5da1a666c885ab42d0d5714581377ba4b559b61fd785807027488c0b90c,0.0021
f93511d50c88c26e8f8bf1d3fb76cf14e59ff812794f3cf6efe8e75748ab2995,0.0021
b62d224291228aabd1caa13f40d86fb84bd9517e6eafcae523a25ea6d5289a57,0.0021
668f43c02ec6279d869b867d7d0117248271d043c948aab16da74a35aa75d283,0.0021
6282a43f2afade7f5cfe4767135808aa9a7713fa043b3e09a7b25d2950498114,0.0021
9553302e280f8a35e0fe399fc6418c6b02779bc8192e40c59095bed37d0a051a,0.0021
f44e083fcb36142780952be51641b62dcef0fcd73090a8706facde69d336e266,0.0021
fd46fa4cae1101aebb10fd2060cae3cccadba6f152f59fb7bc0049c2d1a2aa84,0.0021
93e294e1e14333f3a61623747d40de2dad1c5323c93dcf2d38a940d5d7822dd4,0.0021
56688ed517f3e67e2f7b2ae4c96c3da70e12adca8428cd96804697cfb752a7f7,0.0021
14807ef5245ce1a198a2378ca3c91a3b1d34f8db193b234f7f96bf79b9e5c894,0.0021
9ad666d17ba3bf0a02dafdace24497367b2b8310542014f2af0811d5f86ce8d2,0.0021
fe91b1b7a354ed2c042fbf6b73da08137689ba607063e801327389b9c30e7d6d,0.0021
347b901ce3c5671b76c2b6c8d0b7f5f9c61ac815a14a6807281b7d3aef5933d4,0.0021
322b51797b4f13007806beca3db09a944b9aab04b11bb56434a14c0a64e21ea0,0.0021
ee1208d760c79ccc87487a3e3289603aa159c6f57575b2a0ee887d3eac62e77d,0.0021
9b58f212f4a87e2c687f522fd9ad1e19e8260652d0a13576534d395d76dfb483,0.0021
ba9c7b64a469cf92b85fce0d3db95d0314f9de9cf437fd79c9c48c069f71d8e9,0.0021
0767230075b7f1c73071b7bb001592d7e5123c5eb0c2136f1469aeeb5c05586e,0.0021
f9c34e3de6f18844c40733f5f71f7dc4111098faa69e356f86a3250e11506162,0.0021
41a4bb6ebdab4d08f8012a0f23637664eaa27ae8f92a5f2ecff3c04d919aeee4,0.0020
7a955bb50765d1763f0b0255191d2428bb27a5fd97ab37f010e23b3cb8a0e63e,0.0020
f75cbf2083a34c3d87dd2b3c33382ed508a49314f68c270043d06f57165c6d55,0.0020
3868c3af23891fddc621fdb314ef4f8f86f053bb8a82ed949171a198620347e2,0.0020
5d43334b8361f90efd6e2f13068859254735d2edee0522436d7716dc70f93ebc,0.0020
a1d7287da0c7118293224000be6b9d3ae90d8ab071e4bd4edfa5f8568b3e24ca,0.0020
16f810584f3a26a0c3c22c38a35715437ee56435d0a1b9fb6541d82be125954e,0.0020
1cadb927c4149247e2efe5dad2a53efa7c220696fa0f1820a7017857b6b2d66d,0.0020
2357086f6b260762e7b201f55db4b160b54ad495b3725492605306130c653535,0.0020
fa08aea5765437df9f74f7881d81bdb5e3160ac44da294146e9ad725c5101144,0.0020
5613be082eba3fb6c20c25ec912a563a5e162e9811a20af721a661235604adfc,0.0020
c3eda93ceef1a187f968261ee062adc3d545c901797e10f468231eddbcbfbdc4,0.0020
0f5037c2a1173dea723c843835e6a30654c36b36ec9d0b1a030d6c5fa4a4bd45,0.0020
2917b405f25cf0d452596c183b198c44f3d70e1eb02ccbefbc1678d0aee2d327,0.0020
bdb504900f6100bcaaa1bfd40a7522a35b62afd59acdd524199c7f20273cf97f,0.0020
1481b8a6571b9ca50595e70f7f327cc7b6950fc310697f46cb60fee063d698ea,0.0020
6ef24b7003a2d751146e579ed8a18031ea84842ab907ff576cc6ec65f3346994,0.0020
ed6df4e033c77596122b405ca6758605c4a03d590a44b3b70c80004fa03ff72c,0.0020
c0bf10e3fdaef92e534d1eaeddd60d42831a0d53a53f142744b367bca0936d54,0.0020
8d553d421569533e2b08e672e8ff49534cc8a86260122d230655cf7a2825de64,0.0020
226a4d2aea3cf56a0a4bedd7154963e067916e868df6574a1949f635e5e465a5,0.0020
00333a0aaa7e706c1c0dcf8571b415ebb00392bedbfa25c9e354de2e12d603e4,0.0020
0d6db32e0c98bb34fb6825ccf2a8ec5f7a99ad71fe0483951cdaacf224015cfd,0.0020
87363b15fd2a5b40889c034881fb9a0c273a609952a6f18128925f399982394f,0.0020
88a0de9ff9cbba5819cc385e619e51470b8df4c2b963c771f61d15825fb0cd75,0.0019
9be4337ade27dbed05dfffd493afd73f493ab7b2bf437ccbc5a086d75524baf8,0.0019
a31663c54687a359ab5682baab677a808faf5c3ca6f1e06f1956cbbf4caf2e36,0.0019
ef170723555b013dd4767585a7bc27e1d0e19d39dc0f5f7052dd14266e894baf,0.0019
9bb6ba9446f3ac6b0d1b0945db2b9c3e7b0d5915c666c65379fc542de7ec16c4,0.0019
f52b1d12f0820fe25bc731d11e63ba032e3a59ec7d00a5c5268c1b5a79c6f2c7,0.0019
8717456eddc636a3b920c05e18228b7ffff2e6bca33004bc610a27c33723d7a7,0.0019
0d6f1e08076a155ce1b0c2e159385d972d0f289fd4a08713ae9bc33678237560,0.0019
7e3b5ee7d3698947773ff2465eb80392634e277bcddb1c7ae2746d43c112bd12,0.0019
d63b8850dece25e64a2ba3d0945d466b725db9935c34e1e8e10d00e3c4e4cb99,0.0019
939bc5acc74d4190ad2b87f0469dc7d8d0709fc7674e1af02cda53bf84be1ee0,0.0019
a415b7e020ce8eba16ad54b374b3770881c3fc6130f4d4da73245796a581ad2c,0.0019
f64226c35c8c867df77eeaa3907d546ea2d2d341a29762456b5494ac9f425212,0.0019
05e297a2381612fe010fcafd1758971aecaae22b6018570486bfdefef58c5779,0.0019
8009ed65a40b0a16413127385e6529fec2bf9e8486a8cf8f7ced66c8ec8fdde7,0.0019
7bdee2fa53ab8eaf5057fc24bfc3f7171f3efb377d32bd1a8e2a617da21e9018,0.0019
9642730c9837b943fb6f419aa735fe79fa6763530e92af61106d031751ac8b39,0.0019
389398eaa1dac373f4fa1c02067e26752683ac27eed9be43a0a7d9aaff87131a,0.0019
437661e93a47ac57548e61c44d900a98ab76dec1fd304c738656cb28b9fe8368,0.0019
1d0bafe95e8c39c63f92e030245940e55b1d581119a6781f79eb7b82235a2c57,0.0019
3fdff0f8e2e2bc5494897e696ca4a5659c5fdb5bd73bdced78aa823ac61b3da7,0.0019
3f353966ccc4318351a0810aff0a090469147c0573b3f51082e83963e4252a23,0.0019
091636226d2666faad003ed4beb1b3f0ee1b32466a1b69d405baaaa7faf31936,0.0018
6ec1af0e45fd90adc4077467ab16f887648d2d13638da0320d72342afd6590ee,0.0018
eef8c29aded33537ec31a8543b77ec6b23d68c2a15ab03b32bdcd7d61af739ee,0.0018
703cef380e520bbd440ffdeff524217a352c10cfb328ed74a8b2ee38c1f2f04f,0.0018
9ed5e9aa35e92018eff419c25bff1a89e2fad16b723bcd39fab235fbd9b90fbb,0.0018
98c6801f996029ad1e3e7b38da0cb30c2be0a4684b331658d5f648a1e758a863,0.0018
f28b822fed81670cbb4c78d5f3db3f03fbc4fe51eb1f6e4c5a3d0f63cd4aece3,0.0018
f38a29c06be3233198a38296eb17559b1f11ff1405978b3fe962630c1ddf8d38,0.0018
17ae110bc029065d0fc89a133c9e34a0d46222fb07934c0b65f439e79b8adf68,0.0018
310e53504dd041486182457c3e79eefb233d691d2bf7b109b0a9edf457ac2f0b,0.0018
664a870a20d17c0b46bf823b9492b942d5d1a4419b175f235a14cead7e198071,0.0018
fb06cb0ec88324151c0f1cde05a846840855c0cd4f8feac6e848865fd9ade92d,0.0018
8d0c5a6e7c932293720b0c823930484c199874de7171cef5f2c33b118fba9187,0.0018
2643bd2ff5f3d993fd1e708041b03831e5444e4bb41856acb3b95ea46d68a1c5,0.0018
6b0656a0775671f53a33897bdac59827aa9abc5adf87f38dff8f99b2095af81d,0.0018
876b38c932b4dc6fab90101e4e2a47352d36cbfafb255d582a6b759e7283219c,0.0018
6febaee7fff5630222cb4412ac117bd2b035039f0537583f252f2916afe737ca,0.0018
0c00047e189975647df81ec94968ce5051f857b2139726e87da7e41e1ed86291,0.0018
1bce7c258877efbda250b052f74eeacee4d4b49aa7ae239151693711c6e72984,0.0018
380a47430e5c8d1c72b211aa246df510f3223708fb08b518c6602b07b695594b,0.0018
c97070b729992af550f94e3759f5f0d11b3bf774cc011a9b7020a7702dd2716e,0.0018
b2e71cc7e2ba446f3ac66423755692dccc2d9e09cd317411003d0b6845c42b62,0.0018
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,0.0018
cb308c9e41c78f12803aca35549d6eb03691d7d5765873dc22abe17345da089a,0.0018
cb33fea7c057cf68aa852ccb31f84211f96582a4f58b45626aa91dc7891daae6,0.0018
d9a0827db7b1882ec73c9cc0c5bbcafbd5d73c09efdfba4d2ab0dc9219be401c,0.0018
b4ab4ad6b4256eaa19cf0372269e0e9a66cb7d55b8fd8785b48b76843635bb92,0.0018
dbc0532dc0b25a3a440ea01c9ee367007aed07f3947eb32071b6004595a4afcc,0.0018
8064569aa852af557fde5eb545b39e04b1bea4814d900145feb5d46a4f9de53f,0.0018
ac27978d26b559193fec1736cd59eb4298d418f4c804a78a7a33e04291609f2a,0.0018
a7d0567ae4924b0eb8b1f1233a9f19aeb6d562cc0fa6c57e7db58d670df7ef46,0.0018
b29a8c42bec4c15cb22ba341fe2de18580b0be1f310852f0e12e0b4d72ff9ee8,0.0017
0842a70293aa939ae7352287dcdc148dc50a0b8c010cefd6bd671b2014d153da,0.0017
3cae7fff907c18b50b3c865fce80c84a65d95e9f15dade850ae8aa4ff33b35ca,0.0017
c298201536a0edd82602b440c3146fbc310b9f85cdb898fa83ca87b8e91997ac,0.0017
d3aaeb5abc18961d70ec1a0dcdca8fb7cc13d7b4b1c5a4e6013c9fb22b6bd2d2,0.0017
d6b18f5371a61f2c56059980e4337229c4b240d89ed501d34cf082e1c1f69592,0.0017
4e2396c0522c899e0aadb5a6f93e158ca04823a6737e0ee198f9b8936fda4e22,0.0017
f15a740348aae4e503c0c9ec532add95bfddc521a70059f8c94b680d4fe29915,0.0017
b7a5c53e53d6a5bda114ce1e4a34f80dae2184e73afeef1967c79a18b52b22dc,0.0017
8c6d810a310c2e90bf4fe464d41228149ebef295677f1b70c35b369a55fc51b3,0.0017
ab53a511f1aa61c533d16ee8eee4f5cf929527d5e8d573fe7a5eb07b40851d8f,0.0017
38b0022b8f315549f008659ba482e92d2d94c6345d28a08e4d9791005324f42f,0.0017
18fe72004fc6721c0c850839d5412eaa8bb3771bb4f8e1397b0449753657efc7,0.0017
9238a265c95e06ad3f64ed0c077cdbd3f92f0ed9568722256ff0ef395f39f377,0.0017
3efcf22a12a74e688a6baff310eed2afa49217dae529254167a2d1ddeed6e361,0.0017
7164e7de72c785164ec234a01d397b08c379bc1a6f9cb5f93091756dd3da23f3,0.0017
ef9b79ea8136cad808293b7582ca178a021452f365f3b0b921ff4e8e3e21dc28,0.0017
71e9b8d88ab55edbb433b014d2e2a7183c597ae6c08f544e91ecfa1ab3bb97f3,0.0017
010cd3b696cbc72effbda7c54bc24c1a07239be3c8145f59b4f4308a4e873bef,0.0017
2647950f2ab8a9ab6d9a568517cef987b28037b965f6b75be5e3a87c159d41c3,0.0017
7bf0bc258bfd0e2a7269d670706f6e4b19df7b7f59df8f94d88557830c7551ac,0.0017
04cc9ff1193e89f8e33ee5e790cef575659f651aa556fc45a8e5689d5c01c1e3,0.0017
7bcba6d713351230a100ac0a28cea393ada4a833653e2385b1141f63472ed8a8,0.0017
8c9cdda52504112f81a4b6debb7b19c65db86a679b18eb560cf4ec66743dc5d4,0.0016
2af7df8fa76c5ef1ad77c8c00c6d7d2efe01343a60deb65294ad2c064500feed,0.0016
8cdad32fa1ae6c4369494c0adce0f901987ae71651ab015e303518b3b25cfe96,0.0016
5879ee49019b0f02fba6fa306cc795171fa71a4b8ec53dfefb9c343672327f6c,0.0016
2f1804f8196650db84b139b4f085e75fba0dad558c8fb3b68f08861813748bf0,0.0016
d3bac0b184882f4f948cd9b4e48681376829ca864cafc8a98d31e87729f0f152,0.0016
d59b01acda43ee69833bfbdb5ac3632dcfba3f527a35041990bcc44539d3dfa5,0.0016
0197f074a1e047d0a37d0abd9403e11d1d67fb3637265ec1ebe86f7b9627d4b2,0.0016
65e0cfec0337a7b07c045a16d0f329e67531db3c51d3e2f725fbc719705b9411,0.0016
cd4e2576676a28af2f55edb9077342bb909943230f099674acfa86864d55cfe0,0.0016
06255e72ed50760bf77043c08fb94436c681170e1837c497ea9daf2df9b7299c,0.0016
0df30a505b1ea7087426d07a2259e4af3697d820792f836e1cf1d6a8969e8d00,0.0016
f46f043d95c653eca42ec9beb408741fbbbd1242f799238176c6299bc3e8ab6b,0.0016
cc0f3c3ab7d96424efbea46717f2c876d6256ca40a503951957d360e7bd1e552,0.0016
f23062e1499678139a78f5668e83ee6e1c6bea88c39c59c13bd6620b75825ccc,0.0016
99cd9d9634bcbe9c492f1de8b0d43ed056596cc152552ac36a3458cc332e6679,0.0016
a1f7df7cae8e98ea68a0d15ab246635d0e65a2b26d0ce53503d4e9982245ffbe,0.0016
dbaa372e8aa13f2d2c8aa7c1b9ce2cac9f4194356671ba3f7fdd62c255d3e6e9,0.0016
50c7fa207520118d8c6c75a2323a9e2d77bcc2fe15d028a5ef3f2cab8c61a029,0.0016
dbd99b675f1beb60132df4fe0e7e201b5a1b67c8774a22fe817005a395a399da,0.0016
a13a913493e6db989c8f89ca8fb25e0a18a755809fa15d1921771f99965cdd1d,0.0016
5ba11670eac8b8ef34ed8b83aff1c1bb111b0b0b09da2a39ab1678a0ff487382,0.0016
9d6d9057c75bce06f6706b953f2deedfd63ca83ec17cd166e96ad4183622c665,0.0016
5a736ef34bc941c93d077117d87357ee48ef05c1fc0e233d05f56d53ef2dd36f,0.0016
2a247ccbf9ff192244908912488ea5a6d5a0353a1c4dc88963ae0e6b49c06731,0.0016
522224d3765c2f64107e329717aca977ef1ea4847f9c78041921db16fb1fd325,0.0016
ca7c0aa9383a78487d6d9dfa6274f41296ec8d1ab4e1f95e1da5188154da7669,0.0016
c7bb53a4ea306ae2e7ba736316030c7429968126cad43dd66533a70b8edda569,0.0016
6f7787286ad0f955083a9b9e653c430bd2a0a7328d47136df6e987433d7fa36b,0.0016
c8c6c7889fcbc5c08ee4d3ad9fd8ab50286cad627de3eb9f0f4a780fb61ddf2b,0.0016
b593097dfde50b8fab996ef873bd74c5cf27b283c821f8520ce4a948d5a691ef,0.0015
7937bd0cbb1551a3f8bc21f524351678747b7dac125bdf13477e9fa365f23133,0.0015
2cd67d8931bc06046997644b0f1545196251f5b376957ebfa7ebf44f8924f760,0.0015
6a13da4094d3417517339ad1df8cff98265f944c7739e69ecdd1356ddde21196,0.0015
0e9adc023bb2f0a68cc4740714d02c98e7502ade357a4027fb33eff09c65d9f9,0.0015
ceb506e42b4e4d35c962095ff2c19134d0bb98a0eafdf4d9f7242c1f27350810,0.0015
7f5fb785eec0a8fe5929084dd67a494912092d585508b496c519cdeb14b402e0,0.0015
0a5a1db382663f2727ce80693b140976d49bf5e9c9f8ebff7a7020398e52cd9f,0.0015
7e17dd0ef2977fc2abc8dcf676f8e47a377d2095339a3b1b227b50e28c659f35,0.0015
f1a56d836198b2670f4ce47419c89552f94795ce87d6ce6ec837344eb1289ee4,0.0015
fd43f542847d2011a74429a2c3731fe81e2a100b0f33f29065557c85fc28fda5,0.0015
415ebc1a0d60558d0602f77acbe3e144aff45e875f92c6829e777676aedbd849,0.0015
df626f7bc2a7cceb5fc4489ee57c6b3af48759036885c40da5f34e37af2fc42d,0.0015
447a4e86988bf39ab49953c79d3a9184239a332247b03356686f85bf43a95b64,0.0015
4a4b04cc545f52e736fe492a5ff67f825caafc859196712d468069473acd5465,0.0015
4add35e4cf12ee6eee8c9d39c359ca3ac2371de55442f31333f29efb667ec0ef,0.0015
1cf11d82c69f33a825eeccca7783a03b71c36a75c3ef764bf253a0e2276ad740,0.0015
66d2439af7338d1adf5104f72f0e0c96e1df346687b2c7cb4361bda1419160e0,0.0015
9d439a23d7c8061f3eda8b7166d519e81daeaad2cb340b72e88c46f5b988e670,0.0015
e892bfc7bc12730bd6da1a2676ee6623acf5421a45bc2ce7b437c341fbca1f77,0.0015
c9c3f7cf8f771a64dfd4f3b57b896beaf1d41e14beb351ec189b3be776012952,0.0015
0308e3cdc655d4f10b818eac5f844c8dd3cb2fc8e2b1a113e205c0b71327b1ef,0.0015
6f7601ae8221ef12a62225ffe49beeae8c4ac2780edf951c684d67b77f7e8251,0.0015
471d2be655754fca74068f038ab1f88e3c65fb3682e682221150bf1b6b0bdb99,0.0015
ee8c8bfda8fbeb2292614445139604869445403333aa48eb64f970aa0e5b8c83,0.0014
9a56697283170b60adfc67b0a4a18c1105050c456d2f1b69be817ac781f2f4b6,0.0014
347da0057da40b5a07d5c9078854a1649866264b1884dd26be34e04833db6a36,0.0014
4a4aeb00ca42c739eb403174713d0d4f594c652d1f40901d61f7791b7e998aec,0.0014
b4e639bb04c37c080d92c8b0c375c58eae2ddebdf604b308c0be5527a23db199,0.0014
2a365cc91fb3905002571a444ea9089e9a5ce16fe6f11e16a461c3d3bd42a3a8,0.0014
1c66a65568eaec035feb809be29e9117ee30b166634cd0866fa87221cff25dbd,0.0014
ad269ee98a0b5f0299c54374e5988b7646149e08536637be7d51885636cb708d,0.0014
0e02edce537dd9515f9395b2351925a29db4bf69e191e20752c06afba1693f14,0.0014
989adef5873727b246e219ecf2d38d763f4cdac026fffd8d43c4d9b14a16f155,0.0014
a5b0847b25d8e25af0f5c77e6cc06cdc4cf96b9b4a96307f0b65076bf3416697,0.0014
5754792c835746a65bd91cfd1497160b3f67ad863f0767aceec430bb03709586,0.0014
196a2d8747d771fc9807370842d46abdcf265f0adc5812e1b80f835478d684cf,0.0014
41de377fa53da40f6658fbbe3c45d3f3ca4cf0083751129f7017175e4d075167,0.0014
23fa7857bc1b382cec6f521c88b24d9bc3eb66048fb1e6f16e6083e3936b8fb4,0.0014
6e1fb7f5bd3d25a645633bd729ee3a8b5fa2f70365cc2a4b344a7ee174814de1,0.0014
3517218a3bc8548e9016092fb9bae77b410a641e8e5e93bd84253dbe0b2d5651,0.0014
e804a024e3b4f23ea516d328a51aa61304faf4b2cd924660cbb7e4b279a0156b,0.0014
4e9f737a4dd4e6f8acecec56d7288c207235bd05ad3af2b6f912035d9912c6cc,0.0014
7f4c4766b5cc484ee26dbdf63e85b4a211bac2d40ddd8a0d426a5efbf8c6f512,0.0014
c30f9fe8d7c412ffe396c7dc2389996b3f4f1d20a9d403d1924970e8954a6407,0.0014
06831a93b35992781f351fc6a141bf363680e80231f7b9fd9e199c44ba2d04d9,0.0014
fda759d3d97f8024245a13d68f914f259b71d2ca20674b1706f9a5fc0f991476,0.0014
08540aedb53d38a00ed2d3dd01780b29aab46c2b1a674f348709d180ad259525,0.0014
f0bcb28914a1cae258db9a2495db3ca2622c7d7c22c28e240953d76549d33a0e,0.0014
f23d0f1194c036721be8963019a34752f3db54830615b80b4ba615e0a5afd733,0.0014
10ad4f778dce50c477cf09cec4c646fb8d9190a6860ed1513057b79b82269d1b,0.0014
0dcf23d665d59fb504bd8e3376183b60922142748427c6e09f3afc3cd3863e82,0.0014
a55bebcb4ca38c902193f2b478766ac744805b2c9e9a107a20a6ab785bcf6d23,0.0014
c886af9f24f9271879fd008e9d886c71a35c44e1e8f230aec31e2ce2647d7a08,0.0013
5d8706f1a6882541d45f7715bbfb503c5946379f9440497467a037394e8ef8fe,0.0013
7ddc18b9ff4a915edff0260a87a5be48538b43b105e0e74563c167320da0e976,0.0013
19c55e8cbe08d876c4ea97de29c5cc274c72210216cd15d5f385989fec96b392,0.0013
c87e6eefa13bd225db2cf0a365d42e5e0d45b540fe9740220ebbbabe36e0e062,0.0013
ea8e7d3b2dfec358caffc5996e683a9439acd1d67f62283958e0fcaba11a3cb6,0.0013
abf33c3565fad24f5bd32850c3eac1ab6a517bc5ea149a82283ec3615066d3e8,0.0013
f727aa1dd18b448450dd11b7cb41f1c730e49a69358c5501260f849a399dd036,0.0013
582ba33329266b9790f9208bfa8b65998442ad9e2805dc711e4575144e8ad054,0.0013
957f6be6dbfcc774659dc030edf0eca6c71c551554e89f50d37ad1a3d5f4ef9b,0.0013
a37d572d487472f8768a3d74043bb9d9ce026ad0e9cfb1bf5aea7fd5400a6739,0.0013
f3cdf6a0cfcad4ac37512995f7d0fef4648f383ed204b6b7178ae6d584951fff,0.0013
0277d68bf9e921961ca7ededbb0c3227410267a92ad5a77e0fa5958d708c2258,0.0013
bafcd6a2dbda35eb45c843741e26ae396a1e1230f4548057f395da2aa878c94a,0.0013
1b0fc335b90f04fcc805f39b1ce0c3ff1778b08f0eb27be893da3ae1dba5e6ba,0.0013
d62bd402037600e627fcb11935dbbddf9433fab4743f035e75e650d5d01d41f0,0.0013
fbe9b13c7c6db9658c9b64c01bedd6eecaeab4993930f044fb6155e3f908c579,0.0013
7f215c11d677b8ba7e57720347699b842cf2836ceedcd4c51fe8d9626926ac47,0.0013
4679918f581a2d6b000cefb7c4b52ad96ab968c362b05ecaea3c302b6114ce8d,0.0013
e430381508bc6a742bc514cfc03e3813a94648583c1c14e62bd4e95b4303923b,0.0013
100cde7251051c6b0ca6753141162f563b7d3750f3358c5b8851f2943b5142e6,0.0013
23ec2ed922cf13a839e9b4ea2d5a3e9eb287bf4e0e7b30bfce23b6cf94bc71a1,0.0013
88faa6dec86e40bebaae3293d6e8296ce12c93b61299c6d34e56d3c2994820eb,0.0013
6a9a485430cfeeac50e14064fac4aa51fc376e09788da890581ea8e1728bec5f,0.0013
6a7b488d4a11f76ee8609dfb5979da2f8683271dcbe8dce442eaec88891db70a,0.0013
8a29fcb681cacaa60a7031762fc0894cb9e16499dba888d5dcea31f34aecb443,0.0013
8b4c024b7f84bb966396850848daf6e3dc788b1d4e6b86d6d91a138f9e160651,0.0013
8b86cddf0155364470838dfaa475ea3f94f20842f85d93bd1ebf8f43a0f33e2f,0.0013
85794c54bf9935bc8a6a14abff0dd371935faf6b4424bbf821f4504245c17f31,0.0013
3a252622d284834d5f917d2690220458e02bc2d8453b8d2c4c76bc9f0a2309d0,0.0013
69f4e310df2711840cb272ab33bdfa5532bff6f7e64ce96d23d53b96da029309,0.0013
d14688ca5c0f8244dba77a32bbe328c904872fc3acb2b43bfd343e70a8bcd249,0.0013
dce1e06f34df5afefb9ddaca0f9510fcba78f348cdcf77a7f56648bd6923ef8e,0.0013
e1a65d8a966472b4de860b337db3a10444ed00e6e38f470f4cd383df0655ecba,0.0013
685784c5a7349c65e166671fb7f7e9e322068eb9fa35d4b8aa7d9fc0878b0bf1,0.0013
f8a53dd01442cd1b5f24c290e57753e1720292ab77b2ec3cfe4bc9e93df1dab3,0.0013
c00a8aca017ba281ef2b097863ec511633e62414a6210a31a69d5bf32e479a5c,0.0013
fa1694fcb452b5b1c88453c4f5d50c8c186af582892d1639a1ee3100864d08e5,0.0013
a1f67ef508b84e98c43cfdb3a461c3107195496e2978dcc9530ccc4a71336a71,0.0013
0051dfc3e58be7a36428e6f842dd071a8dbefe5754b016d806dfe2eb6dab67d2,0.0013
746646d3928eeb05c66904eb13f528c56b83b7f9660729ec67f9890ede700549,0.0012
35d09747c3c7ab657664a3c0d6bf05cc05ef6a3ec97c745335c6c570fda31cdf,0.0012
50a5273499a5d4076ca2d694b2f154c167ffd2089ad4d8e45416430c4f0584f9,0.0012
5a9f1e9f1403730055666ba1ce2de286349165962603bf72c1ec4b8c25a490de,0.0012
5bcbce56030a18ba533660a514022606a83f0a3d76752b55e3c1f6f394050fbf,0.0012
83ee19ee54e43728d3ccd7c76b0f06b8015f477e4e021cdb28dda39cebe82bef,0.0012
839cd39381d47353fa64a8ac913efecac0fabcbeee4b8ebecf659037886df093,0.0012
1c71f4f5fd3380671ea70b5280d6bd679b855fa0a49372683a64afd350a3aaf4,0.0012
5ac92c804ecfcc7b9337ec18bf611668063cf911bbb29dda06c68c900b30cd50,0.0012
ae7e32f7b4117eeec296fd83190aa2452d8f12bae9f73da93b3d3ee6de71493d,0.0012
08558a0ae8222c1cbb04dd29f76abc6fd9fe004730a6ad0a54b2dc5f47e6b74a,0.0012
594c1327472e47d000d395b7042e57b35912fe129c5714a12f73dd72c15bed8e,0.0012
0a9d7164d9fcb726d00c45dbebaeb1e8a213c7766134c8fe3c8bad6d2f05a38c,0.0012
b5d71fff310f841f144e1a0cf7bc9da5dce3ffe0452d426dbf1ea86b7cc2b5d1,0.0012
867909570acdca175992bb18d932f69ad5a283a71b9bc4368d79ac77a53ed72e,0.0012
2a2744cff63abd8c55b8ea657b0e46d1b9b3cabd9ec56138be42a0fd6a42dbde,0.0012
22325c5d1ddc150becf50e4fe839a8ced85310111b45b448cfc7ee7d60b86c84,0.0012
e6933c0a18cbf0106b628dc72efadbdf5164100ff4215de80e9bfcfda9f77c7d,0.0012
a6aef110e2b2a5b3ae1743465fc8a25940fa53dd29d3a1eeb24ab3e4f1e8ec81,0.0012
